#start	end	weight
8061	1513	1
8061	3569	1
8061	3456	1
8061	799	1
8061	54	1
8074	4233	1
8074	3480	1
8074	4804	1
8074	1436	1
8074	3815	1
8074	2324	1
8074	2322	1
8074	2321	1
8074	5159	1
8074	1956	1
8074	7010	1
8074	3791	1
8074	5156	1
8074	2066	1
8074	2264	1
8074	2065	1
8074	2263	1
8074	2064	1
8074	2261	1
8074	2260	1
8074	4914	1
8074	4915	1
8074	3643	1
8074	1969	1
8074	3645	1
5801	5594	-1
5801	5595	-1
5801	6300	-1
5801	1432	-1
5801	5599	-1
5801	5600	-1
5801	5601	-1
5801	5602	-1
5801	5603	-1
5817	10666	1
5817	201633	1
56413	9630	1
56413	2767	1
56413	2776	1
56413	2769	1
5818	5818	1
5818	56288	1
5818	6714	1
5819	56288	1
5819	6714	1
5819	10666	1
5819	201633	1
283365	2788	1
283365	2774	1
283365	2782	1
283365	51764	1
5810	545	1
203228	116442	1
203228	4218	1
5829	71	1
5829	60	1
55114	998	-1
55114	5879	-1
4515	10000	1
4515	207	1
4515	208	1
5861	203228	1
5862	6517	1
55120	55215	-1
55120	2177	-1
114548	834	1
5872	5566	-1
5872	5567	-1
5872	5568	-1
5863	5898	1
5863	5899	1
5880	5063	1
5880	5584	1
5880	10152	-1
5880	57144	1
5880	8394	1
5880	8395	1
5880	5062	1
5880	26999	-1
5880	10810	1
5880	10458	1
5880	84448	1
5880	5599	1
5880	71	1
5880	10298	1
5880	50855	1
5880	3071	-1
5880	5058	1
5880	10163	1
5880	382	1
5880	22885	1
5880	5590	1
5880	23191	-1
5880	5608	1
5880	10788	1
5880	5609	1
5880	387	1
5880	56288	1
5880	84612	1
5880	23396	1
5880	4214	1
5880	128239	1
5880	3983	1
5880	5601	1
5880	6416	1
5880	60	1
5880	5602	1
5880	84552	1
5880	106821730	1
5880	8936	1
5880	56924	1
5880	10787	-1
5880	5606	1
5881	5063	1
5881	5584	1
5881	10152	-1
5881	57144	1
5881	5062	1
5881	26999	-1
5881	10810	1
5881	10458	1
5881	84448	1
5881	5599	1
5881	71	1
5881	10298	1
5881	50855	1
5881	3071	-1
5881	5058	1
5881	10163	1
5881	22885	1
5881	5590	1
5881	23191	-1
5881	5608	1
5881	10788	1
5881	5609	1
5881	387	1
5881	56288	1
5881	84612	1
5881	4214	1
5881	128239	1
5881	3983	1
5881	5601	1
5881	6416	1
5881	60	1
5881	5602	1
5881	84552	1
5881	106821730	1
5881	56924	1
5881	8936	1
5881	10787	-1
5881	5606	1
5883	545	1
56477	729230	1
56477	7852	1
56477	1230	1
56477	1524	1
56477	2833	1
56477	1237	1
56477	1236	1
56477	3579	1
56477	1235	1
56477	10803	1
56477	1234	1
56477	3577	1
56477	643	1
56477	1233	1
56477	1232	1
56477	2829	1
56477	2826	1
56477	10663	1
4543	94235	1
4543	2771	1
4543	2782	1
4543	2793	1
4543	2770	1
4543	2792	1
4543	2791	1
4543	2790	1
4543	54331	1
4543	55970	1
4543	2788	1
4543	2787	1
4543	2786	1
4543	2785	1
4543	59345	1
4543	2773	1
4543	2784	1
4543	2783	1
4543	51764	1
4543	10681	1
93408	60	1
93408	71	1
4544	94235	1
4544	2771	1
4544	2782	1
4544	2793	1
4544	2770	1
4544	2792	1
4544	2791	1
4544	2790	1
4544	54331	1
4544	55970	1
4544	2788	1
4544	2787	1
4544	2776	1
4544	2786	1
4544	2785	1
4544	59345	1
4544	2773	1
4544	2784	1
4544	2783	1
4544	51764	1
4544	10681	1
5879	5063	1
5879	5584	1
5879	57144	1
5879	5062	1
5879	26999	-1
5879	1536	1
5879	1535	1
5879	10810	1
5879	10458	1
5879	84448	1
5879	4688	1
5879	4689	1
5879	10298	1
5879	22885	1
5879	5590	1
5879	10788	1
5879	4214	1
5879	60	1
5879	84552	1
5879	4217	1
5879	8936	1
5879	10787	-1
5879	10152	-1
5879	8394	1
5879	8395	1
5879	5599	1
5879	71	1
5879	8503	1
5879	50855	1
5879	3071	-1
5879	5295	1
5879	5296	1
5879	5058	1
5879	10163	1
5879	5290	1
5879	382	1
5879	5291	1
5879	5293	1
5879	23191	-1
5879	5608	1
5879	653361	1
5879	5609	1
5879	387	1
5879	56288	1
5879	84612	1
5879	23396	1
5879	27035	1
5879	128239	1
5879	3983	1
5879	5601	1
5879	6416	1
5879	5602	1
5879	106821730	1
5879	56924	1
5879	5606	1
5894	5295	1
5894	5296	1
5894	5970	1
5894	5290	1
5894	5291	1
5894	5293	1
5894	572	-1
5894	8503	1
5894	5604	1
5894	5605	1
5898	55770	1
5898	5599	1
5898	10928	1
5898	5337	1
5898	5601	1
5898	5338	1
5898	5602	1
5899	55770	1
5899	5599	1
5899	10928	1
5899	5337	1
5899	5601	1
5899	5338	1
5899	5602	1
391211	2788	1
391211	2774	1
391211	2782	1
391211	51764	1
140886	9337	1
140886	29883	1
140886	255967	1
149233	6774	1
3265	6197	1
3265	6196	1
3265	11186	1
3265	2353	1
3265	10928	1
3265	6195	1
3265	673	1
3265	1432	1
3265	4301	1
3265	5599	1
3265	83593	1
3265	8503	1
3265	5295	1
3265	5296	1
3265	9771	-1
3265	3091	1
3265	5594	1
3265	6300	1
3265	5595	1
3265	4342	1
3265	9459	1
3265	5894	1
3265	9610	1
3265	23179	1
3265	5290	1
3265	5291	1
3265	5170	1
3265	5293	1
3265	7074	1
3265	27330	1
3265	1029	1
3265	51196	1
3265	369	1
3265	5863	1
3265	5600	1
3265	4215	1
3265	5601	1
3265	5602	1
3265	5900	1
3265	5603	1
3265	5604	1
3265	3725	1
3276	4303	1
3276	2309	1
3276	100132074	1
3276	2308	1
126541	2788	1
126541	2774	1
126541	2782	1
126541	51764	1
3274	2778	1
3274	2774	1
3269	9630	1
3269	2767	1
3269	2776	1
3269	2769	1
254879	2788	1
254879	2774	1
254879	2782	1
254879	51764	1
3280	2177	-1
3280	55215	-1
57715	5364	1
57715	5365	1
57715	23654	1
51529	25847	1
51529	51529	1
51529	9133	-1
51529	9232	-1
51529	64682	1
51529	8881	1
51529	8697	1
51529	10393	1
51529	29945	1
51529	891	-1
51529	29882	1
51529	10744	-1
51529	246184	1
51529	85417	-1
51529	983	-1
51529	996	1
51529	51343	1
51529	51434	1
51529	51433	1
64840	7473	1
64840	7484	1
64840	7472	1
64840	7483	1
64840	89780	1
64840	7475	1
64840	7474	1
64840	7477	1
64840	7476	1
64840	7479	1
64840	7478	1
64840	54361	1
64840	7480	1
64840	7471	1
64840	7482	1
64840	7481	1
64840	51384	1
64840	81029	1
64840	80326	1
26533	2788	1
26533	2774	1
26533	2782	1
26533	51764	1
26532	2788	1
26532	2774	1
26532	2782	1
26532	51764	1
26534	2788	1
26534	2774	1
26534	2782	1
26534	51764	1
26539	2788	1
26539	2774	1
26539	2782	1
26539	51764	1
26538	2788	1
26538	2774	1
26538	2782	1
26538	51764	1
26531	2788	1
26531	2774	1
26531	2782	1
26531	51764	1
26530	2788	1
26530	2774	1
26530	2782	1
26530	51764	1
51552	6517	1
9423	219699	1
9423	8633	1
9423	1630	1
9423	90249	1
9423	137970	1
151449	269	1
151449	657	1
151449	92	1
151449	658	1
151449	93	1
151449	659	1
51561	9466	1
51561	4352	1
51561	149233	1
51561	3563	1
51561	3561	1
51561	9180	1
51561	3560	1
51561	2690	1
51561	3460	1
51561	3581	1
51561	5618	1
51561	3559	1
51561	3717	1
51561	3459	1
51561	116379	1
51561	3455	1
51561	3598	1
51561	3454	1
51561	3575	1
51561	3597	1
51561	5159	1
51561	3953	1
51561	1439	1
51561	1956	1
51561	3977	1
51561	50615	1
51561	1438	1
51561	7297	1
51561	163702	1
51561	5156	1
51561	3595	1
51561	3594	1
51561	3572	1
51561	1271	1
51561	3570	1
51561	64109	1
51561	3590	1
51561	3568	1
51561	3601	1
51561	3566	1
51561	3588	1
51561	3587	1
51561	58985	1
51561	1441	1
51561	2057	1
51561	53833	1
51561	53832	1
26529	2788	1
26529	2774	1
26529	2782	1
26529	51764	1
441933	2788	1
441933	2774	1
441933	2782	1
441933	51764	1
441932	2788	1
441932	2774	1
441932	2782	1
441932	51764	1
26524	25937	-1
26524	10413	-1
26525	8808	1
26525	3556	1
9448	4214	1
391189	2788	1
391189	2774	1
391189	2782	1
391189	51764	1
8115	10000	1
8115	207	1
8115	208	1
51588	6773	-1
51588	6772	-1
51588	6775	-1
51588	6774	-1
51588	6777	-1
51588	6776	-1
51588	6778	-1
391190	2788	1
391190	2774	1
391190	2782	1
391190	51764	1
391192	2788	1
391192	2774	1
391192	2782	1
391192	51764	1
391191	2788	1
391191	2774	1
391191	2782	1
391191	51764	1
9454	5295	1
9454	5296	1
9454	5290	1
9454	5291	1
9454	5293	1
9454	8503	1
391194	2788	1
391194	2774	1
391194	2782	1
391194	51764	1
9455	5295	1
9455	5296	1
9455	5290	1
9455	5291	1
9455	5293	1
9455	8503	1
391196	2788	1
391196	2774	1
391196	2782	1
391196	51764	1
391195	2788	1
391195	2774	1
391195	2782	1
391195	51764	1
9459	5880	1
9459	5881	1
9459	9138	-1
9459	23365	-1
9459	28964	1
9459	5879	1
9456	5295	1
9456	5296	1
9456	5290	1
9456	5291	1
9456	5293	1
9456	8503	1
9451	1965	1
9451	4780	1
9451	468	1
9466	6772	1
81328	2788	1
81328	2774	1
81328	2782	1
81328	51764	1
8131	10670	-1
8131	10325	-1
9462	22800	1
9462	4893	1
9462	22808	1
9462	3265	1
9462	6237	1
9462	3845	1
83990	5395	1
83990	4292	1
9474	4286	1
9474	64422	1
9474	7942	1
9474	11345	1
9474	23710	1
9474	11337	1
9474	7030	1
9475	4790	1
9475	8396	1
9475	8394	1
9475	8395	1
9475	54776	-1
9475	58498	1
9475	93408	1
9475	10398	1
9475	6548	1
9475	79837	1
9475	4660	-1
9475	5970	1
9475	200576	1
9475	5728	1
9475	10627	1
9475	29895	1
9475	23396	1
9475	4633	1
9475	3984	1
9475	5305	1
9475	3985	1
9475	103910	1
9475	4636	1
645974	9337	1
645974	29883	1
645974	255967	1
55054	64422	1
55054	11345	1
55054	23710	1
55054	11337	1
81318	2788	1
81318	2774	1
81318	2782	1
81318	51764	1
81327	2788	1
81327	2774	1
81327	2782	1
81327	51764	1
83988	3000	1
441925	5289	1
441925	29982	1
441925	11345	1
441925	23710	1
441925	11337	1
55062	89849	1
55062	55054	1
441911	2788	1
441911	2774	1
441911	2782	1
441911	51764	1
55072	8737	-1
55072	8767	1
221178	5880	1
221178	5881	1
221178	5879	1
386653	9180	1
386653	133396	1
343563	2788	1
343563	2774	1
343563	2782	1
343563	51764	1
81341	2788	1
81341	2774	1
81341	2782	1
81341	51764	1
26595	2788	1
26595	2774	1
26595	2782	1
26595	51764	1
8189	595	1
8189	861	-1
8189	5111	1
8189	2064	-1
64805	2773	1
64805	2771	1
64805	2770	1
5906	6494	-1
5906	3683	1
5906	3684	1
5906	64411	1
5906	5587	1
5906	23683	1
5906	25865	1
5906	673	1
5906	10636	1
5906	4301	1
5906	5599	1
5906	998	1
5906	10451	1
5906	83593	1
5906	3676	1
5906	8503	1
5906	54518	1
5906	5295	1
5906	5296	1
5906	9855	1
5906	7410	1
5906	5894	1
5906	3397	-1
5906	5290	1
5906	5291	1
5906	7074	1
5906	5293	1
5906	5608	1
5906	387	-1
5906	51196	1
5906	369	1
5906	889	1
5906	5601	1
5906	3688	1
5906	5602	1
5906	3689	1
5906	5900	-1
5906	6714	1
5906	7409	1
5906	5606	1
5908	6494	-1
5908	3683	1
5908	3684	1
5908	64411	1
5908	5587	1
5908	23683	1
5908	25865	1
5908	673	1
5908	10636	1
5908	4301	1
5908	5599	1
5908	998	1
5908	10451	1
5908	83593	1
5908	3676	1
5908	8503	1
5908	54518	1
5908	5295	1
5908	5296	1
5908	9855	1
5908	7410	1
5908	5894	1
5908	3397	-1
5908	5290	1
5908	5291	1
5908	7074	1
5908	5293	1
5908	5608	1
5908	387	-1
5908	51196	1
5908	369	1
5908	889	1
5908	5601	1
5908	3688	1
5908	5602	1
5908	3689	1
5908	5900	-1
5908	6714	1
5908	7409	1
5908	5606	1
5909	5906	1
5909	5908	1
5900	5880	1
5900	5881	1
5900	5898	1
5900	5899	1
5900	5879	1
64806	55540	1
64806	23765	1
402317	2788	1
402317	2774	1
402317	2782	1
402317	51764	1
81399	2788	1
81399	2774	1
81399	2782	1
81399	51764	1
5914	50943	1
81392	2788	1
81392	2774	1
81392	2782	1
81392	51764	1
100507436	22914	1
100507436	100528032	1
79065	4286	1
79065	7942	1
79065	7030	1
26585	8200	-1
26585	650	-1
26585	151449	-1
26585	652	-1
26585	268	-1
26585	653	-1
26585	654	-1
26585	655	-1
26585	392255	-1
26585	656	-1
26585	353500	-1
5923	22800	1
5923	387	1
5923	4893	1
5923	22808	1
5923	3265	1
5923	6237	1
5923	3845	1
5924	22800	1
5924	4893	1
5924	22808	1
5924	3265	1
5924	6237	1
5924	3845	1
5925	1875	-1
5925	1874	-1
5925	1871	-1
5925	1870	-1
5925	1869	-1
432355	8973	1
432355	1143	1
432355	57053	1
432355	1142	1
432355	1141	1
432355	1140	1
432355	1139	1
432355	1138	1
432355	55584	1
432355	1137	1
432355	1136	1
432355	1135	1
432355	1146	1
432355	1134	1
432355	1145	1
432355	1144	1
4609	1030	-1
4609	1029	1
4609	7709	-1
343637	54894	-1
343637	84133	-1
5933	1875	-1
5933	4609	-1
5933	1874	-1
5933	1871	-1
5933	1870	-1
5933	1869	-1
5934	1875	-1
5934	1874	-1
5934	1871	-1
5934	1870	-1
5934	1869	-1
4615	8772	1
4615	7189	1
4615	51135	1
4615	6885	1
4615	3654	1
4615	257397	1
4615	10454	1
4615	23118	1
4616	891	-1
4616	9133	-1
4616	85417	-1
4616	5111	1
4616	983	-1
4616	4216	1
102723849	1017	1
102723849	983	1
102723849	995	1
5957	131890	-1
5957	6011	-1
5970	6351	1
5970	6352	1
5970	5783	1
5970	595	1
5970	596	1
5970	597	1
5970	598	1
5970	6348	1
5970	6347	1
5970	6349	1
5970	4843	1
5970	4602	1
5970	3091	1
5970	2277	1
5970	4616	1
5970	7186	1
5970	7185	1
5970	10912	1
5970	56832	1
5970	30009	1
5970	664	-1
5970	268	1
5970	820	1
5970	5328	1
5970	8837	1
5970	1647	1
5970	7124	1
5970	4772	1
5970	3442	1
5970	3441	1
5970	3440	1
5970	338376	1
5970	9021	1
5970	114548	1
5970	2625	1
5970	1019	1
5970	3439	1
5970	3559	1
5970	3558	1
5970	51561	1
5970	3553	1
5970	7412	1
5970	3452	1
5970	3451	1
5970	3449	1
5970	3569	1
5970	3448	1
5970	414062	1
5970	3447	1
5970	3567	1
5970	3446	1
5970	3566	1
5970	3445	1
5970	3565	1
5970	3444	1
5970	3443	1
5970	2919	1
5970	7128	1
5970	5743	1
5970	329	1
5970	3606	1
5970	4791	1
5970	4792	1
5970	7422	1
5970	7424	1
5970	7423	1
5970	9560	1
5970	388372	1
5970	1437	1
5970	330	1
5970	331	1
5970	2921	1
5970	2920	1
5970	332	1
5970	3458	1
5970	3456	1
5970	3576	1
5970	3596	1
5970	3595	1
5970	3594	1
5970	3593	1
5970	3592	1
5970	3467	1
5970	3586	1
5970	4313	1
5970	4318	1
5970	3627	1
5971	6363	1
5971	6366	1
5971	6387	1
5971	6357	1
5971	4772	1
5971	3593	1
5971	3383	1
5971	3592	1
5971	3456	1
5971	3553	1
5971	10673	1
5972	10159	1
3310	5599	-1
3310	5601	-1
3310	5602	-1
3306	5599	-1
3306	5601	-1
3306	5602	-1
3305	5599	-1
3305	5601	-1
3305	5602	-1
3304	5599	-1
3304	5601	-1
3304	5602	-1
3303	5599	-1
3303	5601	-1
3303	5602	-1
4633	22989	1
4633	4628	1
4633	57644	1
4633	79784	1
4633	4629	1
4633	4619	1
4633	10627	1
4633	140465	1
4633	4620	1
4633	4621	1
4633	60	1
4633	71	1
4633	10398	1
4633	4622	1
4633	8735	1
4633	103910	1
4633	4626	1
4633	4637	1
4633	4627	1
4636	60	1
4636	71	1
3308	7082	-1
4638	10627	1
4638	58498	1
4638	29895	1
4638	140465	1
4638	93408	1
4638	10398	1
4638	4633	1
4638	4634	1
4638	4635	1
4638	103910	1
4638	4636	1
4638	4637	1
3320	50616	1
3320	112744	1
3320	4342	1
3320	59067	1
3320	10000	1
3320	207	1
3320	8737	1
3320	208	1
3320	11035	1
3320	197259	1
3320	3605	1
3312	5599	-1
3312	5601	-1
3312	5602	-1
4660	10627	-1
4660	58498	-1
4660	29895	-1
4660	93408	-1
4660	4633	-1
4660	103910	-1
4660	4636	-1
254973	2788	1
254973	2774	1
254973	2782	1
254973	51764	1
55255	116442	1
55255	4218	1
3326	50616	1
3326	112744	1
3326	4342	1
3326	59067	1
3326	10000	1
3326	207	1
3326	8737	1
3326	208	1
3326	11035	1
3326	197259	1
3326	3605	1
5986	4851	1
5986	4853	1
5986	4854	1
5986	4855	1
4659	58498	-1
4659	29895	-1
4659	93408	-1
4659	4633	-1
4659	4636	-1
4671	58484	1
3339	1605	1
2005	2353	1
2002	2353	1
2002	330	1
2002	595	1
2002	331	1
2002	894	1
2002	896	1
2002	329	1
5997	2767	-1
5997	2776	-1
5997	109	-1
4666	4040	1
4666	4041	1
4666	632	1
5998	2773	-1
5998	2771	-1
5998	2770	-1
4681	8200	-1
4681	650	-1
4681	151449	-1
4681	652	-1
4681	268	-1
4681	653	-1
4681	654	-1
4681	655	-1
4681	392255	-1
4681	656	-1
4681	353500	-1
4683	472	1
4684	4684	1
4684	4685	1
4685	4684	1
4685	4685	1
3354	94235	1
3354	2771	1
3354	2782	1
3354	2793	1
3354	2770	1
3354	2792	1
3354	2791	1
3354	2790	1
3354	54331	1
3354	55970	1
3354	2788	1
3354	2787	1
3354	2775	1
3354	2786	1
3354	2785	1
3354	59345	1
3354	2773	1
3354	2784	1
3354	2783	1
3354	51764	1
3354	10681	1
3352	94235	1
3352	2771	1
3352	2782	1
3352	2793	1
3352	2770	1
3352	2792	1
3352	2791	1
3352	2790	1
3352	54331	1
3352	55970	1
3352	2788	1
3352	2787	1
3352	2775	1
3352	2786	1
3352	2785	1
3352	59345	1
3352	2773	1
3352	2784	1
3352	2783	1
3352	51764	1
3352	10681	1
3351	94235	1
3351	2771	1
3351	2782	1
3351	2793	1
3351	2770	1
3351	2792	1
3351	2791	1
3351	2790	1
3351	54331	1
3351	55970	1
3351	2788	1
3351	2787	1
3351	2775	1
3351	2786	1
3351	2785	1
3351	59345	1
3351	2773	1
3351	2784	1
3351	2783	1
3351	51764	1
3351	10681	1
3350	94235	1
3350	2771	1
3350	2782	1
3350	2793	1
3350	2770	1
3350	2792	1
3350	2791	1
3350	2790	1
3350	54331	1
3350	55970	1
3350	2788	1
3350	2787	1
3350	2775	1
3350	2786	1
3350	2785	1
3350	59345	1
3350	2773	1
3350	2784	1
3350	2783	1
3350	51764	1
3350	10681	1
115727	22800	1
115727	4893	1
115727	22808	1
115727	3265	1
115727	6237	1
115727	3845	1
347168	2788	1
347168	2774	1
347168	2782	1
347168	51764	1
4690	5063	1
4690	5058	1
4690	10298	1
4690	57144	1
4690	106821730	1
4690	56924	1
4690	5062	1
26716	2788	1
26716	2774	1
26716	2782	1
26716	51764	1
347169	2788	1
347169	2774	1
347169	2782	1
347169	51764	1
2033	4055	1
2033	160287	1
2033	3162	1
2033	230	1
2033	80201	1
2033	3516	1
2033	596	1
2033	2027	1
2033	126129	1
2033	2026	1
2033	1375	1
2033	5214	1
2033	10891	1
2033	4843	1
2033	4846	1
2033	7010	1
2033	150094	1
2033	5230	1
2033	5232	1
2033	92579	1
2033	102724428	1
2033	3099	1
2033	3098	1
2033	1030	1
2033	284	1
2033	285	1
2033	11317	1
2033	1027	1
2033	1026	1
2033	2597	1
2033	6513	1
2033	51378	1
2033	1906	1
2033	5105	1
2033	5106	1
2033	5163	1
2033	6773	1
2033	7422	1
2033	6772	1
2033	6775	1
2033	6774	1
2033	2056	1
2033	3101	1
2033	92483	1
2033	387712	1
2033	1950	1
2033	3939	1
2033	2321	1
2033	7018	1
2033	7076	1
2033	5054	1
2033	7037	1
2033	4286	1
2033	5211	1
2033	7157	1
2033	5213	1
2033	2023	1
2033	1374	1
2033	3948	1
2033	226	1
2033	6777	1
2033	6776	1
2033	229	1
2033	57818	1
2033	6778	1
2033	4878	1
2033	5209	1
2033	3945	1
2033	2538	1
3364	545	1
3363	94235	1
3363	2782	1
3363	2793	1
3363	2792	1
3363	2791	1
3363	2790	1
3363	2778	1
3363	54331	1
3363	55970	1
3363	2788	1
3363	2787	1
3363	2786	1
3363	2785	1
3363	59345	1
3363	2774	1
3363	2784	1
3363	2783	1
3363	51764	1
3363	10681	1
3362	2778	1
3362	2774	1
3361	94235	1
3361	2771	1
3361	2782	1
3361	2793	1
3361	2770	1
3361	2792	1
3361	2791	1
3361	2790	1
3361	54331	1
3361	55970	1
3361	2778	1
3361	2788	1
3361	2787	1
3361	2775	1
3361	2786	1
3361	2785	1
3361	59345	1
3361	2774	1
3361	2773	1
3361	2784	1
3361	2783	1
3361	51764	1
3361	10681	1
3360	2778	1
3360	2774	1
3358	9630	1
3358	2767	1
3358	2776	1
3358	775	1
3358	776	1
3358	778	1
3358	779	1
3358	2769	1
3357	9630	1
3357	2767	1
3357	2776	1
3357	775	1
3357	776	1
3357	778	1
3357	779	1
3357	2769	1
3356	9630	1
3356	2767	1
3356	2776	1
3356	775	1
3356	776	1
3356	778	1
3356	779	1
3356	2769	1
3355	94235	1
3355	2771	1
3355	2782	1
3355	2793	1
3355	2770	1
3355	2792	1
3355	2791	1
3355	2790	1
3355	54331	1
3355	55970	1
3355	2788	1
3355	2787	1
3355	2775	1
3355	2786	1
3355	2785	1
3355	59345	1
3355	2773	1
3355	2784	1
3355	2783	1
3355	51764	1
3355	10681	1
4688	6300	1
4688	1432	1
4688	4313	1
4688	5600	1
4688	5603	1
4688	4318	1
4689	6300	1
4689	1432	1
4689	4313	1
4689	5600	1
4689	5603	1
4689	4318	1
2045	25	1
2045	25791	1
2045	5921	1
3375	799	1
3375	10203	1
2044	25	1
2044	25791	1
2044	5921	1
2043	25	1
2043	25791	1
2043	5921	1
2042	25	1
2042	25791	1
2042	5921	1
2041	25	1
2041	25791	1
2041	5921	1
3371	22801	1
3371	3690	1
3371	3691	1
3371	3680	1
3371	6385	1
3371	3693	1
3371	3694	1
3371	3672	1
3371	3695	1
3371	3673	1
3371	6382	1
3371	3696	1
3371	3674	1
3371	3685	1
3371	8516	1
3371	3675	1
3371	3676	1
3371	3688	1
3371	3655	1
3371	8515	1
3371	3678	1
3371	3679	1
3371	5747	1
2056	9466	1
2056	4352	1
2056	149233	1
2056	3563	1
2056	3561	1
2056	9180	1
2056	3560	1
2056	2690	1
2056	3460	1
2056	3581	1
2056	5618	1
2056	3559	1
2056	3716	1
2056	3459	1
2056	3717	1
2056	3718	1
2056	116379	1
2056	3455	1
2056	3598	1
2056	3454	1
2056	3575	1
2056	3597	1
2056	5159	1
2056	3953	1
2056	1439	1
2056	1956	1
2056	3977	1
2056	50615	1
2056	1438	1
2056	163702	1
2056	5156	1
2056	3595	1
2056	3572	1
2056	3594	1
2056	1271	1
2056	3570	1
2056	64109	1
2056	3590	1
2056	3568	1
2056	3601	1
2056	3566	1
2056	3588	1
2056	3587	1
2056	58985	1
2056	1441	1
2056	2057	1
2056	53833	1
2056	53832	1
3385	3683	1
3385	3689	1
3384	3683	1
3384	3689	1
3383	387	1
3383	3683	1
3383	5335	1
3383	5336	1
3383	3689	1
2051	25	1
2051	25791	1
2051	5921	1
3381	22801	1
3381	3690	1
3381	3691	1
3381	3680	1
3381	3693	1
3381	3694	1
3381	3672	1
3381	3695	1
3381	3673	1
3381	3696	1
3381	3674	1
3381	3685	1
3381	8516	1
3381	3675	1
3381	3676	1
3381	3688	1
3381	3655	1
3381	8515	1
3381	3678	1
3381	3679	1
3381	5747	1
2050	25	1
2050	25791	1
2050	5921	1
2049	25	1
2049	25791	1
2049	5921	1
2048	25	1
2048	25791	1
2048	5921	1
2047	25	1
2047	25791	1
2047	5921	1
2046	25	1
2046	25791	1
2046	5921	1
140775	116442	1
140775	4218	1
26707	2788	1
26707	2774	1
26707	2782	1
26707	51764	1
3397	7057	-1
2066	25759	1
2066	5295	1
2066	5296	1
2066	6464	1
2066	5290	1
2066	5291	1
2066	5293	1
2066	2885	1
2066	6777	1
2066	5335	1
2066	6776	1
2066	5336	1
2066	53358	1
2066	8503	1
2066	399694	1
2066	3667	1
2065	25759	1
2065	5295	1
2065	5296	1
2065	6464	1
2065	5290	1
2065	5291	1
2065	5293	1
2065	2885	1
2065	5335	1
2065	5336	1
2065	53358	1
2065	8503	1
2065	399694	1
2065	3667	1
2064	5295	1
2064	25759	1
2064	5296	1
2064	5594	1
2064	5595	1
2064	6464	1
2064	5290	1
2064	5291	1
2064	5293	1
2064	1500	-1
2064	1499	-1
2064	2885	1
2064	5335	1
2064	5336	1
2064	8503	1
2064	53358	1
2064	399694	1
2064	3667	1
2064	5747	1
2064	5604	1
2064	5605	1
390036	2788	1
390036	2774	1
390036	2782	1
390036	51764	1
390037	2788	1
390037	2774	1
390037	2782	1
390037	51764	1
390038	2788	1
390038	2774	1
390038	2782	1
390038	51764	1
2069	7010	1
2069	3791	1
2069	5156	1
2069	4233	1
2069	2066	1
2069	2264	1
2069	2065	1
2069	2263	1
2069	2064	1
2069	2261	1
2069	2260	1
2069	3480	1
2069	4804	1
2069	4914	1
2069	1436	1
2069	3815	1
2069	4915	1
2069	2324	1
2069	2322	1
2069	2321	1
2069	5159	1
2069	3643	1
2069	1969	1
2069	1956	1
353091	22914	1
353091	100528032	1
57826	387	-1
2081	7186	1
2081	7494	1
2081	5599	1
2081	5601	1
2081	5602	1
2081	4217	1
2099	3880	1
2099	3881	1
2099	3882	1
2099	353288	1
2099	25984	1
2099	54474	1
2099	596	1
2099	125115	1
2099	3872	1
2099	3875	1
2099	56302	1
2099	3883	1
2099	3884	1
2099	3885	1
2099	1509	1
2099	3886	1
2099	162605	1
2099	490	1
2099	491	1
2099	492	1
2099	493	1
2099	8688	1
2099	8689	1
2099	6543	1
2099	8687	1
2099	147183	1
2099	390792	1
2099	793	1
2099	6546	1
2099	6547	1
2099	100653049	1
2099	342574	1
2099	6714	1
2099	9166	1
2099	5241	1
2099	3860	1
2099	3858	1
2099	3859	1
2099	3857	1
2099	5914	1
2099	7039	1
2099	7031	1
2099	192666	1
2099	3861	1
2099	3866	1
2099	3868	1
100526739	55215	-1
100526739	2177	-1
139760	2778	1
122809	7297	-1
122809	3716	-1
122809	3717	-1
122809	3718	-1
122809	6772	-1
122809	6774	-1
122809	6777	-1
122809	6776	-1
122809	3643	-1
26687	2788	1
26687	2774	1
26687	2782	1
26687	51764	1
26686	2788	1
26686	2774	1
26686	2782	1
26686	51764	1
26689	2788	1
26689	2774	1
26689	2782	1
26689	51764	1
113091	5745	1
113091	5746	1
26683	2788	1
26683	2774	1
26683	2782	1
26683	51764	1
26682	2788	1
26682	2774	1
26682	2782	1
26682	51764	1
51655	2771	1
51655	2770	1
51655	2775	1
51655	2773	1
51655	5566	-1
51655	5567	-1
51655	5568	-1
26658	2788	1
26658	2774	1
26658	2782	1
26658	51764	1
26659	2788	1
26659	2774	1
26659	2782	1
26659	51764	1
8200	269	1
8200	657	1
8200	92	1
8200	658	1
8200	93	1
8200	659	1
8202	9166	1
8202	5241	1
8202	162605	1
8202	3880	1
8202	3881	1
8202	3860	1
8202	3882	1
8202	390792	1
8202	353288	1
8202	25984	1
8202	3858	1
8202	3859	1
8202	54474	1
8202	596	1
8202	125115	1
8202	3872	1
8202	3875	1
8202	3857	1
8202	5914	1
8202	8688	1
8202	8689	1
8202	7039	1
8202	8687	1
8202	147183	1
8202	7031	1
8202	192666	1
8202	100653049	1
8202	3861	1
8202	3883	1
